second,Volt
+5.60000E-03,-13.84999E-03
+5.62000E-03,-13.84999E-03
+5.64000E-03,-13.84999E-03
+5.66000E-03,-13.84999E-03
+5.68000E-03,-7.59999E-03
+5.70000E-03,-7.59999E-03
+5.72000E-03,-13.84999E-03
+5.74000E-03,-7.59999E-03
+5.76000E-03,-7.59999E-03
+5.78000E-03,-7.59999E-03
+5.80000E-03,-13.84999E-03
+5.82000E-03,-13.84999E-03
+5.84000E-03,-1.34999E-03
+5.86000E-03,-7.59999E-03
+5.88000E-03,-13.84999E-03
+5.90000E-03,-13.84999E-03
+5.92000E-03,-7.59999E-03
+5.94000E-03,-1.34999E-03
+5.96000E-03,-7.59999E-03
+5.98000E-03,-7.59999E-03
+6.00000E-03,-7.59999E-03
+6.02000E-03,-7.59999E-03
+6.04000E-03,-7.59999E-03
+6.06000E-03,-1.34999E-03
+6.08000E-03,-7.59999E-03
+6.10000E-03,-13.84999E-03
+6.12000E-03,-7.59999E-03
+6.14000E-03,-13.84999E-03
+6.16000E-03,-13.84999E-03
+6.18000E-03,-13.84999E-03
+6.20000E-03,-7.59999E-03
+6.22000E-03,-13.84999E-03
+6.24000E-03,-7.59999E-03
+6.26000E-03,-7.59999E-03
+6.28000E-03,-13.84999E-03
+6.30000E-03,-7.59999E-03
+6.32000E-03,-13.84999E-03
+6.34000E-03,-7.59999E-03
+6.36000E-03,-13.84999E-03
+6.38000E-03,-13.84999E-03
+6.40000E-03,-13.84999E-03
+6.42000E-03,-20.09999E-03
+6.44000E-03,-20.09999E-03
+6.46000E-03,-13.84999E-03
+6.48000E-03,-13.84999E-03
+6.50000E-03,-20.09999E-03
+6.52000E-03,-20.09999E-03
+6.54000E-03,-13.84999E-03
+6.56000E-03,-26.34999E-03
+6.58000E-03,-26.34999E-03
+6.60000E-03,-32.59999E-03
+6.62000E-03,-20.09999E-03
+6.64000E-03,-26.34999E-03
+6.66000E-03,-26.34999E-03
+6.68000E-03,-26.34999E-03
+6.70000E-03,-26.34999E-03
+6.72000E-03,-32.59999E-03
+6.74000E-03,-32.59999E-03
+6.76000E-03,-38.84999E-03
+6.78000E-03,-38.84999E-03
+6.80000E-03,-38.84999E-03
+6.82000E-03,-45.09999E-03
+6.84000E-03,-45.09999E-03
+6.86000E-03,-38.84999E-03
+6.88000E-03,-45.09999E-03
+6.90000E-03,-45.09999E-03
+6.92000E-03,-45.09999E-03
+6.94000E-03,-45.09999E-03
+6.96000E-03,-45.09999E-03
+6.98000E-03,-51.34999E-03
+7.00000E-03,-57.59999E-03
+7.02000E-03,-51.34999E-03
+7.04000E-03,-51.34999E-03
+7.06000E-03,-57.59999E-03
+7.08000E-03,-63.84999E-03
+7.10000E-03,-63.84999E-03
+7.12000E-03,-63.84999E-03
+7.14000E-03,-70.09999E-03
+7.16000E-03,-70.09999E-03
+7.18000E-03,-70.09999E-03
+7.20000E-03,-70.09999E-03
+7.22000E-03,-76.34999E-03
+7.24000E-03,-76.34999E-03
+7.26000E-03,-76.34999E-03
+7.28000E-03,-82.59999E-03
+7.30000E-03,-82.59999E-03
+7.32000E-03,-88.84999E-03
+7.34000E-03,-82.59999E-03
+7.36000E-03,-88.84999E-03
+7.38000E-03,-88.84999E-03
+7.40000E-03,-95.09999E-03
+7.42000E-03,-95.09999E-03
+7.44000E-03,-101.34999E-03
+7.46000E-03,-101.34999E-03
+7.48000E-03,-101.34999E-03
+7.50000E-03,-107.59999E-03
+7.52000E-03,-107.59999E-03
+7.54000E-03,-113.84999E-03
+7.56000E-03,-120.09999E-03
+7.58000E-03,-113.84999E-03
+7.60000E-03,-120.09999E-03
+7.62000E-03,-120.09999E-03
+7.64000E-03,-126.34999E-03
+7.66000E-03,-126.34999E-03
+7.68000E-03,-126.34999E-03
+7.70000E-03,-126.34999E-03
+7.72000E-03,-126.34999E-03
+7.74000E-03,-145.09999E-03
+7.76000E-03,-145.09999E-03
+7.78000E-03,-145.09999E-03
+7.80000E-03,-145.09999E-03
+7.82000E-03,-145.09999E-03
+7.84000E-03,-151.34999E-03
+7.86000E-03,-157.59999E-03
+7.88000E-03,-157.59999E-03
+7.90000E-03,-163.84999E-03
+7.92000E-03,-163.84999E-03
+7.94000E-03,-163.84999E-03
+7.96000E-03,-176.34999E-03
+7.98000E-03,-182.59999E-03
+8.00000E-03,-182.59999E-03
+8.02000E-03,-176.34999E-03
+8.04000E-03,-188.84999E-03
+8.06000E-03,-182.59999E-03
+8.08000E-03,-188.84999E-03
+8.10000E-03,-195.09999E-03
+8.12000E-03,-195.09999E-03
+8.14000E-03,-195.09999E-03
+8.16000E-03,-207.59999E-03
+8.18000E-03,-207.59999E-03
+8.20000E-03,-213.84999E-03
+8.22000E-03,-213.84999E-03
+8.24000E-03,-220.09999E-03
+8.26000E-03,-220.09999E-03
+8.28000E-03,-226.34999E-03
+8.30000E-03,-226.34999E-03
+8.32000E-03,-232.59999E-03
+8.34000E-03,-232.59999E-03
+8.36000E-03,-245.09999E-03
+8.38000E-03,-245.09999E-03
+8.40000E-03,-251.34999E-03
+8.42000E-03,-251.34999E-03
+8.44000E-03,-257.59999E-03
+8.46000E-03,-263.84999E-03
+8.48000E-03,-263.84999E-03
+8.50000E-03,-270.09999E-03
+8.52000E-03,-276.34999E-03
+8.54000E-03,-276.34999E-03
+8.56000E-03,-282.59999E-03
+8.58000E-03,-295.09999E-03
+8.60000E-03,-288.84999E-03
+8.62000E-03,-288.84999E-03
+8.64000E-03,-301.34999E-03
+8.66000E-03,-301.34999E-03
+8.68000E-03,-307.59999E-03
+8.70000E-03,-320.09999E-03
+8.72000E-03,-320.09999E-03
+8.74000E-03,-326.34999E-03
+8.76000E-03,-326.34999E-03
+8.78000E-03,-332.59999E-03
+8.80000E-03,-338.84999E-03
+8.82000E-03,-338.84999E-03
+8.84000E-03,-345.09999E-03
+8.86000E-03,-351.34999E-03
+8.88000E-03,-357.59999E-03
+8.90000E-03,-357.59999E-03
+8.92000E-03,-370.09999E-03
+8.94000E-03,-376.34999E-03
+8.96000E-03,-376.34999E-03
+8.98000E-03,-376.34999E-03
+9.00000E-03,-382.59999E-03
+9.02000E-03,-395.09999E-03
+9.04000E-03,-388.84999E-03
+9.06000E-03,-401.34999E-03
+9.08000E-03,-401.34999E-03
+9.10000E-03,-413.84999E-03
+9.12000E-03,-413.84999E-03
+9.14000E-03,-426.34999E-03
+9.16000E-03,-432.59999E-03
+9.18000E-03,-432.59999E-03
+9.20000E-03,-438.84999E-03
+9.22000E-03,-438.84999E-03
+9.24000E-03,-445.09999E-03
+9.26000E-03,-457.59999E-03
+9.28000E-03,-463.84999E-03
+9.30000E-03,-463.84999E-03
+9.32000E-03,-463.84999E-03
+9.34000E-03,-470.09999E-03
+9.36000E-03,-476.34999E-03
+9.38000E-03,-482.59999E-03
+9.40000E-03,-488.84999E-03
+9.42000E-03,-501.34999E-03
+9.44000E-03,-507.59999E-03
+9.46000E-03,-507.59999E-03
+9.48000E-03,-513.84999E-03
+9.50000E-03,-520.09999E-03
+9.52000E-03,-526.34999E-03
+9.54000E-03,-526.34999E-03
+9.56000E-03,-538.84999E-03
+9.58000E-03,-538.84999E-03
+9.60000E-03,-551.34999E-03
+9.62000E-03,-551.34999E-03
+9.64000E-03,-563.84999E-03
+9.66000E-03,-563.84999E-03
+9.68000E-03,-570.09999E-03
+9.70000E-03,-588.84999E-03
+9.72000E-03,-588.84999E-03
+9.74000E-03,-588.84999E-03
+9.76000E-03,-595.09999E-03
+9.78000E-03,-601.34999E-03
+9.80000E-03,-613.84999E-03
+9.82000E-03,-613.84999E-03
+9.84000E-03,-620.09999E-03
+9.86000E-03,-626.34999E-03
+9.88000E-03,-632.59999E-03
+9.90000E-03,-645.09999E-03
+9.92000E-03,-645.09999E-03
+9.94000E-03,-657.59999E-03
+9.96000E-03,-663.85000E-03
+9.98000E-03,-670.10000E-03
