x-axis,B,2,3,4
-94.8000E-06,+292.5000051E-03,-88.5000005E-03,+1.5625000E-03,-99.9998E-06
-94.6000E-06,+286.2500050E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-94.4000E-06,+280.0000049E-03,-88.5000005E-03,+1.5625000E-03,-6.3499999E-03
-94.2000E-06,+280.0000049E-03,-88.5000005E-03,+1.5625000E-03,-99.9998E-06
-94.0000E-06,+273.7500048E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-93.8000E-06,+273.7500048E-03,-88.5000005E-03,-54.6875008E-03,-6.3499999E-03
-93.6000E-06,+267.5000047E-03,-26.0000005E-03,-71.8750011E-03,-99.9998E-06
-93.4000E-06,+261.2500046E-03,-88.5000005E-03,-48.4375007E-03,-99.9998E-06
-93.2000E-06,+261.2500046E-03,-88.5000005E-03,-34.3750005E-03,-6.3499999E-03
-93.0000E-06,+255.0000045E-03,-88.5000005E-03,-21.8750003E-03,-99.9998E-06
-92.8000E-06,+255.0000045E-03,-88.5000005E-03,-18.7500003E-03,-99.9998E-06
-92.6000E-06,+248.7500045E-03,-88.5000005E-03,-14.0625002E-03,-99.9998E-06
-92.4000E-06,+242.5000044E-03,-88.5000005E-03,-10.9375002E-03,-6.3499999E-03
-92.2000E-06,+242.5000044E-03,-88.5000005E-03,-9.3750001E-03,-99.9998E-06
-92.0000E-06,+248.7500045E-03,-88.5000005E-03,-7.8125001E-03,-6.3499999E-03
-91.8000E-06,+236.2500043E-03,-88.5000005E-03,-6.2500001E-03,-99.9998E-06
-91.6000E-06,+223.7500041E-03,-88.5000005E-03,-4.6875001E-03,+6.1500003E-03
-91.4000E-06,+230.0000042E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-91.2000E-06,+223.7500041E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-91.0000E-06,+217.5000040E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-90.8000E-06,+217.5000040E-03,-151.0000005E-03,-1.5625000E-03,-6.3499999E-03
-90.6000E-06,+205.0000038E-03,-88.5000005E-03,-1.5625000E-03,+6.1500003E-03
-90.4000E-06,+205.0000038E-03,-88.5000005E-03,-4.6875001E-03,-6.3499999E-03
-90.2000E-06,+198.7500037E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-90.0000E-06,+198.7500037E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-89.8000E-06,+186.2500035E-03,-26.0000005E-03,-1.5625000E-03,-6.3499999E-03
-89.6000E-06,+186.2500035E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-89.4000E-06,+186.2500035E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-89.2000E-06,+186.2500035E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-89.0000E-06,+173.7500033E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-88.8000E-06,+173.7500033E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-88.6000E-06,+161.2500031E-03,-26.0000005E-03,-0.0E+00,-99.9998E-06
-88.4000E-06,+161.2500031E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-88.2000E-06,+155.0000031E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-88.0000E-06,+155.0000031E-03,-151.0000005E-03,-3.1250000E-03,-99.9998E-06
-87.8000E-06,+148.7500030E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-87.6000E-06,+142.5000029E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-87.4000E-06,+142.5000029E-03,-26.0000005E-03,-4.6875001E-03,-99.9998E-06
-87.2000E-06,+136.2500028E-03,-26.0000005E-03,-4.6875001E-03,-99.9998E-06
-87.0000E-06,+130.0000027E-03,-88.5000005E-03,-1.5625000E-03,+6.1500003E-03
-86.8000E-06,+130.0000027E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-86.6000E-06,+123.7500026E-03,-26.0000005E-03,-3.1250000E-03,-6.3499999E-03
-86.4000E-06,+117.5000025E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-86.2000E-06,+117.5000025E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-86.0000E-06,+105.0000023E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-85.8000E-06,+105.0000023E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-85.6000E-06,+98.7500022E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-85.4000E-06,+92.5000021E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-85.2000E-06,+92.5000021E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-85.0000E-06,+80.0000019E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-84.8000E-06,+80.0000019E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-84.6000E-06,+80.0000019E-03,-88.5000005E-03,-4.6875001E-03,+6.1500003E-03
-84.4000E-06,+73.7500018E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-84.2000E-06,+61.2500017E-03,-26.0000005E-03,-3.1250000E-03,-6.3499999E-03
-84.0000E-06,+61.2500017E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-83.8000E-06,+55.0000016E-03,-151.0000005E-03,-0.0E+00,-99.9998E-06
-83.6000E-06,+55.0000016E-03,-151.0000005E-03,-4.6875001E-03,-6.3499999E-03
-83.4000E-06,+48.7500015E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-83.2000E-06,+48.7500015E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-83.0000E-06,+42.5000014E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-82.8000E-06,+36.2500013E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-82.6000E-06,+23.7500011E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-82.4000E-06,+23.7500011E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-82.2000E-06,+17.5000010E-03,-26.0000005E-03,-3.1250000E-03,-6.3499999E-03
-82.0000E-06,+11.2500009E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-81.8000E-06,+11.2500009E-03,-26.0000005E-03,-1.5625000E-03,-99.9998E-06
-81.6000E-06,+11.2500009E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-81.4000E-06,-1.2499993E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-81.2000E-06,-1.2499993E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-81.0000E-06,-1.2499993E-03,-88.5000005E-03,-0.0E+00,+6.1500003E-03
-80.8000E-06,-7.4999994E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-80.6000E-06,-19.9999996E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-80.4000E-06,-19.9999996E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-80.2000E-06,-26.2499996E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-80.0000E-06,-32.4999997E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-79.8000E-06,-38.7499998E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-79.6000E-06,-38.7499998E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-79.4000E-06,-44.9999999E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-79.2000E-06,-44.9999999E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-79.0000E-06,-57.5000001E-03,-26.0000005E-03,-1.5625000E-03,-99.9998E-06
-78.8000E-06,-57.5000001E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-78.6000E-06,-63.7500002E-03,-88.5000005E-03,-3.1250000E-03,+6.1500003E-03
-78.4000E-06,-70.0000003E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-78.2000E-06,-70.0000003E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-78.0000E-06,-76.2500004E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-77.8000E-06,-82.5000005E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-77.6000E-06,-88.7500006E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-77.4000E-06,-95.0000007E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-77.2000E-06,-88.7500006E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-77.0000E-06,-95.0000007E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-76.8000E-06,-95.0000007E-03,-26.0000005E-03,-1.5625000E-03,-99.9998E-06
-76.6000E-06,-107.5000009E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-76.4000E-06,-113.7500009E-03,-26.0000005E-03,-3.1250000E-03,+6.1500003E-03
-76.2000E-06,-113.7500009E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-76.0000E-06,-120.0000010E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-75.8000E-06,-126.2500011E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-75.6000E-06,-132.5000012E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-75.4000E-06,-138.7500013E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-75.2000E-06,-138.7500013E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-75.0000E-06,-151.2500015E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-74.8000E-06,-151.2500015E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-74.6000E-06,-151.2500015E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-74.4000E-06,-163.7500017E-03,-88.5000005E-03,-4.6875001E-03,-6.3499999E-03
-74.2000E-06,-163.7500017E-03,-88.5000005E-03,-4.6875001E-03,-99.9998E-06
-74.0000E-06,-170.0000018E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-73.8000E-06,-170.0000018E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-73.6000E-06,-176.2500019E-03,-151.0000005E-03,-3.1250000E-03,-6.3499999E-03
-73.4000E-06,-182.5000020E-03,-26.0000005E-03,-1.5625000E-03,-99.9998E-06
-73.2000E-06,-182.5000020E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-73.0000E-06,-188.7500021E-03,-26.0000005E-03,-1.5625000E-03,-6.3499999E-03
-72.8000E-06,-195.0000022E-03,-88.5000005E-03,-1.5625000E-03,+6.1500003E-03
-72.6000E-06,-195.0000022E-03,-88.5000005E-03,-3.1250000E-03,-6.3499999E-03
-72.4000E-06,-195.0000022E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-72.2000E-06,-213.7500024E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-72.0000E-06,-207.5000023E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-71.8000E-06,-213.7500024E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-71.6000E-06,-220.0000025E-03,-26.0000005E-03,-1.5625000E-03,-6.3499999E-03
-71.4000E-06,-220.0000025E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-71.2000E-06,-226.2500026E-03,-88.5000005E-03,-1.5625000E-03,-6.3499999E-03
-71.0000E-06,-232.5000027E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-70.8000E-06,-232.5000027E-03,-26.0000005E-03,-4.6875001E-03,-6.3499999E-03
-70.6000E-06,-238.7500028E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-70.4000E-06,-245.0000029E-03,-151.0000005E-03,-1.5625000E-03,-99.9998E-06
-70.2000E-06,-251.2500030E-03,-88.5000005E-03,-1.5625000E-03,-12.6000000E-03
-70.0000E-06,-251.2500030E-03,-26.0000005E-03,-3.1250000E-03,-99.9998E-06
-69.8000E-06,-257.5000031E-03,-88.5000005E-03,-3.1250000E-03,-99.9998E-06
-69.6000E-06,-257.5000031E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-69.4000E-06,-263.7500032E-03,-151.0000005E-03,-1.5625000E-03,-99.9998E-06
-69.2000E-06,-263.7500032E-03,-151.0000005E-03,-3.1250000E-03,-6.3499999E-03
-69.0000E-06,-270.0000033E-03,-88.5000005E-03,-1.5625000E-03,-99.9998E-06
-68.8000E-06,-276.2500034E-03,-88.5000005E-03,+15.6250002E-03,-99.9998E-06
-68.6000E-06,-276.2500034E-03,-88.5000005E-03,-17.1875003E-03,-99.9998E-06
-68.4000E-06,-288.7500036E-03,-26.0000005E-03,+42.1875006E-03,-99.9998E-06
-68.2000E-06,-288.7500036E-03,-151.0000005E-03,-6.2500001E-03,-99.9998E-06
-68.0000E-06,-295.0000037E-03,-88.5000005E-03,+10.9375002E-03,-99.9998E-06
-67.8000E-06,-295.0000037E-03,-26.0000005E-03,+1.5625000E-03,-6.3499999E-03
-67.6000E-06,-295.0000037E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-67.4000E-06,-301.2500037E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-67.2000E-06,-307.5000038E-03,-88.5000005E-03,+6.2500001E-03,-12.6000000E-03
-67.0000E-06,-307.5000038E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-66.8000E-06,-313.7500039E-03,-88.5000005E-03,+3.1250000E-03,-99.9998E-06
-66.6000E-06,-320.0000040E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-66.4000E-06,-320.0000040E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-66.2000E-06,-326.2500041E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-66.0000E-06,-332.5000042E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-65.8000E-06,-332.5000042E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-65.6000E-06,-338.7500043E-03,-26.0000005E-03,+23.4375003E-03,-6.3499999E-03
-65.4000E-06,-338.7500043E-03,-88.5000005E-03,+21.8750003E-03,-99.9998E-06
-65.2000E-06,-345.0000044E-03,-88.5000005E-03,-17.1875003E-03,-99.9998E-06
-65.0000E-06,-345.0000044E-03,-88.5000005E-03,+10.9375002E-03,-6.3499999E-03
-64.8000E-06,-345.0000044E-03,-26.0000005E-03,+0.0E+00,+6.1500003E-03
-64.6000E-06,-357.5000046E-03,-88.5000005E-03,+7.8125001E-03,-99.9998E-06
-64.4000E-06,-357.5000046E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-64.2000E-06,-357.5000046E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-64.0000E-06,-363.7500047E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-63.8000E-06,-370.0000048E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-63.6000E-06,-363.7500047E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-63.4000E-06,-376.2500049E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-63.2000E-06,-376.2500049E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-63.0000E-06,-382.5000050E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-62.8000E-06,-382.5000050E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-62.6000E-06,-382.5000050E-03,-151.0000005E-03,+4.6875001E-03,-6.3499999E-03
-62.4000E-06,-382.5000050E-03,-88.5000005E-03,+6.2500001E-03,+6.1500003E-03
-62.2000E-06,-388.7500050E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-62.0000E-06,-395.0000051E-03,-26.0000005E-03,+6.2500001E-03,-6.3499999E-03
-61.8000E-06,-401.2500052E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-61.6000E-06,-401.2500052E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-61.4000E-06,-401.2500052E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-61.2000E-06,-407.5000053E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-61.0000E-06,-413.7500054E-03,-26.0000005E-03,+4.6875001E-03,-99.9998E-06
-60.8000E-06,-420.0000055E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-60.6000E-06,-413.7500054E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-60.4000E-06,-420.0000055E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-60.2000E-06,-420.0000055E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-60.0000E-06,-420.0000055E-03,-88.5000005E-03,+4.6875001E-03,+6.1500003E-03
-59.8000E-06,-432.5000057E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-59.6000E-06,-432.5000057E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-59.4000E-06,-432.5000057E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-59.2000E-06,-438.7500058E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-59.0000E-06,-438.7500058E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-58.8000E-06,-445.0000059E-03,-88.5000005E-03,+6.2500001E-03,+6.1500003E-03
-58.6000E-06,-445.0000059E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-58.4000E-06,-445.0000059E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-58.2000E-06,-445.0000059E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-58.0000E-06,-451.2500060E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-57.8000E-06,-451.2500060E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-57.6000E-06,-457.5000061E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-57.4000E-06,-457.5000061E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-57.2000E-06,-457.5000061E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-57.0000E-06,-463.7500062E-03,-26.0000005E-03,+6.2500001E-03,-6.3499999E-03
-56.8000E-06,-457.5000061E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-56.6000E-06,-463.7500062E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-56.4000E-06,-463.7500062E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-56.2000E-06,-463.7500062E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-56.0000E-06,-470.0000063E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-55.8000E-06,-476.2500064E-03,-88.5000005E-03,+4.6875001E-03,+6.1500003E-03
-55.6000E-06,-476.2500064E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-55.4000E-06,-470.0000063E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-55.2000E-06,-476.2500064E-03,-88.5000005E-03,+7.8125001E-03,-99.9998E-06
-55.0000E-06,-476.2500064E-03,-151.0000005E-03,+4.6875001E-03,-99.9998E-06
-54.8000E-06,-482.5000064E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-54.6000E-06,-476.2500064E-03,-88.5000005E-03,+7.8125001E-03,-99.9998E-06
-54.4000E-06,-482.5000064E-03,-26.0000005E-03,+6.2500001E-03,-6.3499999E-03
-54.2000E-06,-482.5000064E-03,-151.0000005E-03,+7.8125001E-03,-99.9998E-06
-54.0000E-06,-488.7500065E-03,-88.5000005E-03,+3.1250000E-03,-99.9998E-06
-53.8000E-06,-488.7500065E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-53.6000E-06,-488.7500065E-03,-26.0000005E-03,+4.6875001E-03,-6.3499999E-03
-53.4000E-06,-495.0000066E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-53.2000E-06,-488.7500065E-03,-26.0000005E-03,+4.6875001E-03,-99.9998E-06
-53.0000E-06,-495.0000066E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-52.8000E-06,-495.0000066E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-52.6000E-06,-495.0000066E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-52.4000E-06,-495.0000066E-03,-88.5000005E-03,+7.8125001E-03,-99.9998E-06
-52.2000E-06,-501.2500067E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-52.0000E-06,-501.2500067E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-51.8000E-06,-501.2500067E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-51.6000E-06,-501.2500067E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-51.4000E-06,-507.5000068E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-51.2000E-06,-501.2500067E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-51.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-50.8000E-06,-507.5000068E-03,-26.0000005E-03,+6.2500001E-03,-6.3499999E-03
-50.6000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-50.4000E-06,-501.2500067E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-50.2000E-06,-507.5000068E-03,-88.5000005E-03,+7.8125001E-03,-99.9998E-06
-50.0000E-06,-507.5000068E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-49.8000E-06,-507.5000068E-03,-151.0000005E-03,+6.2500001E-03,-6.3499999E-03
-49.6000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-49.4000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-49.2000E-06,-520.0000070E-03,-26.0000005E-03,+6.2500001E-03,-6.3499999E-03
-49.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-48.8000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-48.6000E-06,-520.0000070E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-48.4000E-06,-520.0000070E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-48.2000E-06,-513.7500069E-03,-26.0000005E-03,+7.8125001E-03,-99.9998E-06
-48.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-47.8000E-06,-513.7500069E-03,-151.0000005E-03,+4.6875001E-03,-6.3499999E-03
-47.6000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-47.4000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-99.9998E-06
-47.2000E-06,-520.0000070E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-47.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-46.8000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-46.6000E-06,-520.0000070E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-46.4000E-06,-513.7500069E-03,-151.0000005E-03,+4.6875001E-03,-99.9998E-06
-46.2000E-06,-520.0000070E-03,-26.0000005E-03,+6.2500001E-03,-99.9998E-06
-46.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-45.8000E-06,-520.0000070E-03,-88.5000005E-03,+6.2500001E-03,+6.1500003E-03
-45.6000E-06,-520.0000070E-03,-88.5000005E-03,+3.1250000E-03,-99.9998E-06
-45.4000E-06,-520.0000070E-03,-151.0000005E-03,+4.6875001E-03,-99.9998E-06
-45.2000E-06,-513.7500069E-03,-88.5000005E-03,+3.1250000E-03,+6.1500003E-03
-45.0000E-06,-513.7500069E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-44.8000E-06,-520.0000070E-03,-88.5000005E-03,+4.6875001E-03,-6.3499999E-03
-44.6000E-06,-520.0000070E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-44.4000E-06,-513.7500069E-03,-151.0000005E-03,+6.2500001E-03,-99.9998E-06
-44.2000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-99.9998E-06
-44.0000E-06,-513.7500069E-03,-88.5000005E-03,+6.2500001E-03,-6.3499999E-03
-43.8000E-06,-513.7500069E-03,-88.5000005E-03,+3.1250000E-03,-99.9998E-06
-43.6000E-06,-501.2500067E-03,+36.4999995E-03,-76.5625011E-03,-99.9998E-06
-43.4000E-06,-507.5000068E-03,-88.5000005E-03,-53.1250008E-03,-99.9998E-06
-43.2000E-06,-507.5000068E-03,-151.0000005E-03,-35.9375005E-03,-99.9998E-06
-43.0000E-06,-507.5000068E-03,-88.5000005E-03,-25.0000004E-03,-99.9998E-06
-42.8000E-06,-501.2500067E-03,-151.0000005E-03,-18.7500003E-03,+6.1500003E-03
-42.6000E-06,-501.2500067E-03,-26.0000005E-03,-14.0625002E-03,-6.3499999E-03
-42.4000E-06,-507.5000068E-03,-88.5000005E-03,-9.3750001E-03,-99.9998E-06
