x-axis,3
second,Volt
-1.217130E-03,+96.468751E-03
-1.215130E-03,+100.000001E-03
-1.213130E-03,+102.718752E-03
-1.211130E-03,+103.531252E-03
-1.209130E-03,+100.000001E-03
-1.207130E-03,+100.000001E-03
-1.205130E-03,+100.000001E-03
-1.203130E-03,+102.718752E-03
-1.201130E-03,+103.531252E-03
-1.199130E-03,+100.000001E-03
-1.197130E-03,+100.000001E-03
-1.195130E-03,+100.000001E-03
-1.193130E-03,+100.000001E-03
-1.191130E-03,+100.000001E-03
-1.189130E-03,+100.000001E-03
-1.187130E-03,+100.000001E-03
-1.185130E-03,+100.000001E-03
-1.183130E-03,+102.718752E-03
-1.181130E-03,+103.531252E-03
-1.179130E-03,+100.000001E-03
-1.177130E-03,+100.000001E-03
-1.175130E-03,+105.437502E-03
-1.173130E-03,+107.062502E-03
-1.171130E-03,+100.000001E-03
-1.169130E-03,+102.718752E-03
-1.167130E-03,+103.531252E-03
-1.165130E-03,+97.281251E-03
-1.163130E-03,+99.187501E-03
-1.161130E-03,+106.250002E-03
-1.159130E-03,+103.531252E-03
-1.157130E-03,+100.000001E-03
-1.155130E-03,+102.718752E-03
-1.153130E-03,-37.843751E-03
-1.151130E-03,-181.500003E-03
-1.149130E-03,-122.281252E-03
-1.147130E-03,-121.468752E-03
-1.145130E-03,-127.718752E-03
-1.143130E-03,-136.687502E-03
-1.141130E-03,-143.750002E-03
-1.139130E-03,-143.750002E-03
-1.137130E-03,-149.187502E-03
-1.135130E-03,-158.968752E-03
-1.133130E-03,-167.937503E-03
-1.131130E-03,-175.000003E-03
-1.129130E-03,-177.718753E-03
-1.127130E-03,-186.687503E-03
-1.125130E-03,-193.750003E-03
-1.123130E-03,-193.750003E-03
-1.121130E-03,-196.468753E-03
-1.119130E-03,-202.718753E-03
-1.117130E-03,-211.687503E-03
-1.115130E-03,-218.750003E-03
-1.113130E-03,-224.187503E-03
-1.111130E-03,-233.968753E-03
-1.109130E-03,-240.218754E-03
-1.107130E-03,-243.750004E-03
-1.105130E-03,-249.187504E-03
-1.103130E-03,-256.250004E-03
-1.101130E-03,-258.968754E-03
-1.099130E-03,-265.218754E-03
-1.097130E-03,-271.468754E-03
-1.095130E-03,-277.718754E-03
-1.093130E-03,-283.968754E-03
-1.091130E-03,-290.218754E-03
-1.089130E-03,-299.187504E-03
-1.087130E-03,-295.375004E-03
-1.085130E-03,-283.968754E-03
-1.083130E-03,-287.500004E-03
-1.081130E-03,-287.500004E-03
-1.079130E-03,-287.500004E-03
-1.077130E-03,-287.500004E-03
-1.075130E-03,-290.218754E-03
-1.073130E-03,-291.031254E-03
-1.071130E-03,-287.500004E-03
-1.069130E-03,-290.218754E-03
-1.067130E-03,-293.750004E-03
-1.065130E-03,-291.031254E-03
-1.063130E-03,-284.781254E-03
-1.061130E-03,-283.968754E-03
-1.059130E-03,-287.500004E-03
-1.057130E-03,-287.500004E-03
-1.055130E-03,-287.500004E-03
-1.053130E-03,-284.781254E-03
-1.051130E-03,-283.968754E-03
-1.049130E-03,-287.500004E-03
-1.047130E-03,-290.218754E-03
-1.045130E-03,-291.031254E-03
-1.043130E-03,-287.500004E-03
-1.041130E-03,-287.500004E-03
-1.039130E-03,-284.781254E-03
-1.037130E-03,-283.968754E-03
-1.035130E-03,-287.500004E-03
-1.033130E-03,-290.218754E-03
-1.031130E-03,-291.031254E-03
-1.029130E-03,-287.500004E-03
-1.027130E-03,-287.500004E-03
-1.025130E-03,-404.406256E-03
-1.023130E-03,-504.593758E-03
-1.021130E-03,-437.500007E-03
-1.019130E-03,-437.500007E-03
-1.017130E-03,-437.500007E-03
-1.015130E-03,-440.218757E-03
-1.013130E-03,-443.750007E-03
-1.011130E-03,-446.468757E-03
-1.009130E-03,-450.000007E-03
-1.007130E-03,-452.718757E-03
-1.005130E-03,-456.250007E-03
-1.003130E-03,-458.968757E-03
-1.001130E-03,-465.218757E-03
-999.130E-06,-466.031257E-03
-997.130E-06,-465.218757E-03
-995.130E-06,-468.750007E-03
-993.130E-06,-468.750007E-03
-991.130E-06,-468.750007E-03
-989.130E-06,-468.750007E-03
-987.130E-06,-474.187507E-03
-985.130E-06,-478.531257E-03
-983.130E-06,-475.000007E-03
-981.130E-06,-475.000007E-03
-979.130E-06,-477.718757E-03
-977.130E-06,-475.812507E-03
-975.130E-06,-474.187507E-03
-973.130E-06,-483.968757E-03
-971.130E-06,-484.781257E-03
-969.130E-06,-483.968757E-03
-967.130E-06,-487.500007E-03
-965.130E-06,-487.500007E-03
-963.130E-06,-487.500007E-03
-961.130E-06,-484.781257E-03
-959.130E-06,-483.968757E-03
-957.130E-06,-487.500007E-03
-955.130E-06,-487.500007E-03
-953.130E-06,-487.500007E-03
-951.130E-06,-484.781257E-03
-949.130E-06,-483.968757E-03
-947.130E-06,-487.500007E-03
-945.130E-06,-487.500007E-03
-943.130E-06,-487.500007E-03
-941.130E-06,-487.500007E-03
-939.130E-06,-487.500007E-03
-937.130E-06,-487.500007E-03
-935.130E-06,-487.500007E-03
-933.130E-06,-487.500007E-03
-931.130E-06,-487.500007E-03
-929.130E-06,-484.781257E-03
-927.130E-06,-483.968757E-03
-925.130E-06,-487.500007E-03
-923.130E-06,-487.500007E-03
-921.130E-06,-487.500007E-03
-919.130E-06,-484.781257E-03
-917.130E-06,-483.968757E-03
-915.130E-06,-487.500007E-03
-913.130E-06,-487.500007E-03
-911.130E-06,-487.500007E-03
-909.130E-06,-484.781257E-03
-907.130E-06,-483.968757E-03
-905.130E-06,-487.500007E-03
-903.130E-06,-484.781257E-03
-901.130E-06,-483.968757E-03
-899.130E-06,-484.781257E-03
-897.130E-06,-448.625007E-03
-895.130E-06,-430.718756E-03
-893.130E-06,-462.500007E-03
-891.130E-06,-462.500007E-03
-889.130E-06,-462.500007E-03
-887.130E-06,-459.781257E-03
-885.130E-06,-456.250007E-03
-883.130E-06,-453.531257E-03
-881.130E-06,-452.718757E-03
-879.130E-06,-450.812507E-03
-877.130E-06,-443.750007E-03
-875.130E-06,-441.031257E-03
-873.130E-06,-440.218757E-03
-871.130E-06,-443.750007E-03
-869.130E-06,-443.750007E-03
-867.130E-06,-435.593756E-03
-865.130E-06,-425.000006E-03
-863.130E-06,-427.718756E-03
-861.130E-06,-425.812506E-03
-859.130E-06,-416.031256E-03
-857.130E-06,-412.500006E-03
-855.130E-06,-409.781256E-03
-853.130E-06,-408.968756E-03
-851.130E-06,-407.062506E-03
-849.130E-06,-397.281256E-03
-847.130E-06,-393.750006E-03
-845.130E-06,-393.750006E-03
-843.130E-06,-391.031256E-03
-841.130E-06,-387.500006E-03
-839.130E-06,-384.781256E-03
-837.130E-06,-381.250006E-03
-835.130E-06,-378.531256E-03
-833.130E-06,-372.281256E-03
-831.130E-06,-368.750005E-03
-829.130E-06,-371.468756E-03
-827.130E-06,-375.000006E-03
-825.130E-06,-375.000006E-03
-823.130E-06,-369.562506E-03
-821.130E-06,-367.937505E-03
-819.130E-06,-375.000006E-03
-817.130E-06,-375.000006E-03
-815.130E-06,-377.718756E-03
-813.130E-06,-375.812506E-03
-811.130E-06,-371.468756E-03
-809.130E-06,-375.000006E-03
-807.130E-06,-375.000006E-03
-805.130E-06,-375.000006E-03
-803.130E-06,-372.281256E-03
-801.130E-06,-368.750005E-03
-799.130E-06,-371.468756E-03
-797.130E-06,-375.000006E-03
-795.130E-06,-372.281256E-03
-793.130E-06,-371.468756E-03
-791.130E-06,-375.000006E-03
-789.130E-06,-375.000006E-03
-787.130E-06,-375.000006E-03
-785.130E-06,-375.000006E-03
-783.130E-06,-372.281256E-03
-781.130E-06,-371.468756E-03
-779.130E-06,-375.000006E-03
-777.130E-06,-375.000006E-03
-775.130E-06,-372.281256E-03
-773.130E-06,-368.750005E-03
-771.130E-06,-371.468756E-03
-769.130E-06,-258.093754E-03
-767.130E-06,-144.312502E-03
-765.130E-06,-199.187503E-03
