second,Volt1,Volt2,Volt3,Volt4
-970.000E-06,-313.750004E-03,+178.750003E-03,+0.0E+00,+37.400001E-03
-965.000E-06,-320.000004E-03,+178.750003E-03,+0.0E+00,+43.650001E-03
-960.000E-06,-320.000004E-03,+160.000002E-03,+159.375002E-03,+31.150001E-03
-955.000E-06,-313.750004E-03,+197.500003E-03,+187.500003E-03,+31.150001E-03
-950.000E-06,-307.500004E-03,+191.250003E-03,+193.750003E-03,+31.150001E-03
-945.000E-06,-307.500004E-03,+197.500003E-03,+193.750003E-03,+31.150001E-03
-940.000E-06,-301.250004E-03,+197.500003E-03,+200.000003E-03,+18.650000E-03
-935.000E-06,-307.500004E-03,+203.750003E-03,+37.500001E-03,+24.900001E-03
-930.000E-06,-301.250004E-03,+210.000003E-03,+0.0E+00,+18.650000E-03
-925.000E-06,-295.000004E-03,+210.000003E-03,+0.0E+00,+6.150000E-03
-920.000E-06,-301.250004E-03,+216.250003E-03,+3.125000E-03,+24.900001E-03
-915.000E-06,-288.750004E-03,+216.250003E-03,+3.125000E-03,+12.400000E-03
-910.000E-06,-295.000004E-03,+203.750003E-03,+200.000003E-03,+12.400000E-03
-905.000E-06,-282.500003E-03,+228.750004E-03,+225.000003E-03,+6.150000E-03
-900.000E-06,-276.250003E-03,+228.750004E-03,+225.000003E-03,-100.000E-06
-895.000E-06,-270.000003E-03,+228.750004E-03,+231.250003E-03,-6.350000E-03
-890.000E-06,-282.500003E-03,+235.000004E-03,+231.250003E-03,-100.000E-06
-885.000E-06,-270.000003E-03,+235.000004E-03,+43.750001E-03,-6.350000E-03
-880.000E-06,-270.000003E-03,+241.250004E-03,+6.250000E-03,-6.350000E-03
-875.000E-06,-263.750003E-03,+241.250004E-03,+3.125000E-03,-6.350000E-03
-870.000E-06,-263.750003E-03,+241.250004E-03,+3.125000E-03,-25.100000E-03
-865.000E-06,-257.500003E-03,+247.500004E-03,+6.250000E-03,-18.850000E-03
-860.000E-06,-257.500003E-03,+235.000004E-03,+228.125003E-03,-25.100000E-03
-855.000E-06,-251.250003E-03,+247.500004E-03,+243.750004E-03,-25.100000E-03
-850.000E-06,-245.000003E-03,+253.750004E-03,+250.000004E-03,-25.100000E-03
-845.000E-06,-245.000003E-03,+260.000004E-03,+246.875004E-03,-37.600000E-03
-840.000E-06,-238.750003E-03,+260.000004E-03,+250.000004E-03,-31.350000E-03
-835.000E-06,-232.500003E-03,+253.750004E-03,+50.000001E-03,-31.350000E-03
-830.000E-06,-220.000003E-03,+260.000004E-03,+6.250000E-03,-50.100001E-03
-825.000E-06,-226.250003E-03,+260.000004E-03,+6.250000E-03,-43.850000E-03
-820.000E-06,-213.750002E-03,+260.000004E-03,+9.375000E-03,-56.350001E-03
-815.000E-06,-213.750002E-03,+260.000004E-03,+3.125000E-03,-50.100001E-03
-810.000E-06,-213.750002E-03,+253.750004E-03,+246.875004E-03,-62.600001E-03
-805.000E-06,-207.500002E-03,+260.000004E-03,+253.125004E-03,-50.100001E-03
-800.000E-06,-201.250002E-03,+260.000004E-03,+259.375004E-03,-62.600001E-03
-795.000E-06,-195.000002E-03,+266.250004E-03,+256.250004E-03,-62.600001E-03
-790.000E-06,-188.750002E-03,+266.250004E-03,+259.375004E-03,-75.100001E-03
-785.000E-06,-188.750002E-03,+260.000004E-03,+50.000001E-03,-56.350001E-03
-780.000E-06,-182.500002E-03,+253.750004E-03,+6.250000E-03,-75.100001E-03
-775.000E-06,-176.250002E-03,+260.000004E-03,+6.250000E-03,-68.850001E-03
-770.000E-06,-163.750002E-03,+266.250004E-03,+3.125000E-03,-87.600001E-03
-765.000E-06,-157.500002E-03,+253.750004E-03,+0.0E+00,-75.100001E-03
-760.000E-06,-157.500002E-03,+253.750004E-03,+243.750004E-03,-87.600001E-03
-755.000E-06,-151.250002E-03,+253.750004E-03,+253.125004E-03,-81.350001E-03
-750.000E-06,-145.000001E-03,+260.000004E-03,+250.000004E-03,-87.600001E-03
-745.000E-06,-138.750001E-03,+253.750004E-03,+250.000004E-03,-87.600001E-03
-740.000E-06,-138.750001E-03,+253.750004E-03,+250.000004E-03,-87.600001E-03
-735.000E-06,-120.000001E-03,+241.250004E-03,+43.750001E-03,-93.850001E-03
-730.000E-06,-120.000001E-03,+253.750004E-03,+6.250000E-03,-106.350001E-03
-725.000E-06,-113.750001E-03,+247.500004E-03,+6.250000E-03,-93.850001E-03
-720.000E-06,-113.750001E-03,+247.500004E-03,+6.250000E-03,-106.350001E-03
-715.000E-06,-107.500001E-03,+247.500004E-03,+0.0E+00,-100.100001E-03
-710.000E-06,-101.250001E-03,+241.250004E-03,+237.500004E-03,-100.100001E-03
-705.000E-06,-95.000001E-03,+235.000004E-03,+237.500004E-03,-106.350001E-03
-700.000E-06,-82.500000E-03,+235.000004E-03,+234.375003E-03,-112.600002E-03
-695.000E-06,-82.500000E-03,+235.000004E-03,+231.250003E-03,-112.600002E-03
-690.000E-06,-76.250000E-03,+228.750004E-03,+231.250003E-03,-125.100002E-03
-685.000E-06,-70.000000E-03,+228.750004E-03,+37.500001E-03,-112.600002E-03
-680.000E-06,-70.000000E-03,+228.750004E-03,+3.125000E-03,-125.100002E-03
-675.000E-06,-63.750000E-03,+216.250003E-03,+6.250000E-03,-112.600002E-03
-670.000E-06,-63.750000E-03,+222.500003E-03,+3.125000E-03,-125.100002E-03
-665.000E-06,-51.250000E-03,+210.000003E-03,+3.125000E-03,-118.850002E-03
-660.000E-06,-38.750000E-03,+210.000003E-03,+209.375003E-03,-131.350002E-03
-655.000E-06,-38.750000E-03,+203.750003E-03,+203.125003E-03,-118.850002E-03
-650.000E-06,-32.500000E-03,+203.750003E-03,+200.000003E-03,-137.600002E-03
-645.000E-06,-26.250000E-03,+203.750003E-03,+196.875003E-03,-125.100002E-03
-640.000E-06,-20.000000E-03,+191.250003E-03,+190.625003E-03,-131.350002E-03
-635.000E-06,-7.499999E-03,+191.250003E-03,+31.250000E-03,-125.100002E-03
-630.000E-06,-1.249999E-03,+191.250003E-03,+6.250000E-03,-137.600002E-03
-625.000E-06,-7.499999E-03,+185.000003E-03,+3.125000E-03,-131.350002E-03
-620.000E-06,+5.000001E-03,+178.750003E-03,+0.0E+00,-137.600002E-03
-615.000E-06,+11.250001E-03,+172.500003E-03,+3.125000E-03,-137.600002E-03
-610.000E-06,+23.750001E-03,+178.750003E-03,+171.875003E-03,-143.850002E-03
-605.000E-06,+23.750001E-03,+172.500003E-03,+162.500002E-03,-143.850002E-03
-600.000E-06,+23.750001E-03,+160.000002E-03,+156.250002E-03,-137.600002E-03
-595.000E-06,+30.000001E-03,+153.750002E-03,+153.125002E-03,-137.600002E-03
-590.000E-06,+30.000001E-03,+153.750002E-03,+146.875002E-03,-137.600002E-03
-585.000E-06,+42.500001E-03,+141.250002E-03,+12.500000E-03,-137.600002E-03
-580.000E-06,+42.500001E-03,+135.000002E-03,+3.125000E-03,-137.600002E-03
-575.000E-06,+48.750001E-03,+128.750002E-03,+3.125000E-03,-143.850002E-03
-570.000E-06,+55.000002E-03,+135.000002E-03,+3.125000E-03,-143.850002E-03
-565.000E-06,+61.250002E-03,+122.500002E-03,+3.125000E-03,-143.850002E-03
-560.000E-06,+67.500002E-03,+128.750002E-03,+125.000002E-03,-137.600002E-03
-555.000E-06,+67.500002E-03,+110.000002E-03,+112.500002E-03,-143.850002E-03
-550.000E-06,+73.750002E-03,+110.000002E-03,+109.375002E-03,-137.600002E-03
-545.000E-06,+80.000002E-03,+103.750002E-03,+103.125002E-03,-143.850002E-03
-540.000E-06,+80.000002E-03,+91.250001E-03,+96.875001E-03,-137.600002E-03
-535.000E-06,+86.250002E-03,+85.000001E-03,+0.0E+00,-143.850002E-03
-530.000E-06,+98.750002E-03,+85.000001E-03,+3.125000E-03,-143.850002E-03
-525.000E-06,+98.750002E-03,+72.500001E-03,+0.0E+00,-131.350002E-03
-520.000E-06,+105.000002E-03,+72.500001E-03,+0.0E+00,-143.850002E-03
-515.000E-06,+111.250002E-03,+66.250001E-03,-3.125000E-03,-137.600002E-03
-510.000E-06,+111.250002E-03,+66.250001E-03,+68.750001E-03,-150.100002E-03
-505.000E-06,+111.250002E-03,+53.750001E-03,+53.125001E-03,-131.350002E-03
-500.000E-06,+117.500002E-03,+41.250001E-03,+50.000001E-03,-137.600002E-03
-495.000E-06,+130.000003E-03,+41.250001E-03,+40.625001E-03,-131.350002E-03
-490.000E-06,+123.750003E-03,+35.000001E-03,+37.500001E-03,-137.600002E-03
-485.000E-06,+130.000003E-03,+28.750001E-03,-15.625000E-03,-131.350002E-03
-480.000E-06,+130.000003E-03,+22.500000E-03,+3.125000E-03,-137.600002E-03
-475.000E-06,+136.250003E-03,+16.250000E-03,+0.0E+00,-125.100002E-03
-470.000E-06,+136.250003E-03,+10.000000E-03,-3.125000E-03,-137.600002E-03
-465.000E-06,+142.500003E-03,+10.000000E-03,-0.0E+00,-125.100002E-03
-460.000E-06,+148.750003E-03,+3.750000E-03,+6.250000E-03,-131.350002E-03
-455.000E-06,+148.750003E-03,-8.750000E-03,-3.125000E-03,-125.100002E-03
-450.000E-06,+155.000003E-03,-2.500000E-03,-9.375000E-03,-125.100002E-03
-445.000E-06,+155.000003E-03,-21.250000E-03,-15.625000E-03,-118.850002E-03
-440.000E-06,+148.750003E-03,-21.250000E-03,-25.000000E-03,-125.100002E-03
-435.000E-06,+155.000003E-03,-27.500000E-03,-31.250000E-03,-112.600002E-03
-430.000E-06,+161.250003E-03,-27.500000E-03,-0.0E+00,-112.600002E-03
-425.000E-06,+161.250003E-03,-46.250001E-03,+0.0E+00,-118.850002E-03
-420.000E-06,+155.000003E-03,-46.250001E-03,+0.0E+00,-118.850002E-03
-415.000E-06,+161.250003E-03,-58.750001E-03,-3.125000E-03,-112.600002E-03
-410.000E-06,+161.250003E-03,-58.750001E-03,-56.250001E-03,-112.600002E-03
-405.000E-06,+167.500003E-03,-71.250001E-03,-65.625001E-03,-100.100001E-03
-400.000E-06,+167.500003E-03,-71.250001E-03,-68.750001E-03,-112.600002E-03
-395.000E-06,+167.500003E-03,-71.250001E-03,-78.125001E-03,-100.100001E-03
-390.000E-06,+173.750003E-03,-83.750001E-03,-81.250001E-03,-100.100001E-03
-385.000E-06,+173.750003E-03,-90.000001E-03,-40.625001E-03,-106.350001E-03
-380.000E-06,+167.500003E-03,-102.500001E-03,-3.125000E-03,-93.850001E-03
-375.000E-06,+161.250003E-03,-102.500001E-03,-3.125000E-03,-93.850001E-03
-370.000E-06,+173.750003E-03,-102.500001E-03,-6.250000E-03,-87.600001E-03
-365.000E-06,+173.750003E-03,-108.750002E-03,-3.125000E-03,-100.100001E-03
-360.000E-06,+167.500003E-03,-115.000002E-03,-112.500002E-03,-87.600001E-03
-355.000E-06,+173.750003E-03,-121.250002E-03,-118.750002E-03,-81.350001E-03
-350.000E-06,+173.750003E-03,-127.500002E-03,-128.125002E-03,-75.100001E-03
-345.000E-06,+167.500003E-03,-133.750002E-03,-131.250002E-03,-81.350001E-03
-340.000E-06,+173.750003E-03,-146.250002E-03,-134.375002E-03,-81.350001E-03
-335.000E-06,+167.500003E-03,-140.000002E-03,-53.125001E-03,-75.100001E-03
-330.000E-06,+167.500003E-03,-146.250002E-03,-6.250000E-03,-62.600001E-03
-325.000E-06,+173.750003E-03,-152.500002E-03,-9.375000E-03,-62.600001E-03
-320.000E-06,+161.250003E-03,-152.500002E-03,-6.250000E-03,-75.100001E-03
-315.000E-06,+161.250003E-03,-165.000002E-03,-3.125000E-03,-62.600001E-03
-310.000E-06,+167.500003E-03,-171.250002E-03,-162.500002E-03,-62.600001E-03
-305.000E-06,+161.250003E-03,-171.250002E-03,-165.625002E-03,-56.350001E-03
-300.000E-06,+161.250003E-03,-183.750003E-03,-171.875003E-03,-43.850000E-03
-295.000E-06,+161.250003E-03,-183.750003E-03,-178.125003E-03,-50.100001E-03
-290.000E-06,+161.250003E-03,-183.750003E-03,-181.250003E-03,-43.850000E-03
-285.000E-06,+161.250003E-03,-190.000003E-03,-65.625001E-03,-43.850000E-03
-280.000E-06,+161.250003E-03,-196.250003E-03,-6.250000E-03,-37.600000E-03
-275.000E-06,+155.000003E-03,-196.250003E-03,-12.500000E-03,-31.350000E-03
-270.000E-06,+148.750003E-03,-202.500003E-03,-6.250000E-03,-31.350000E-03
-265.000E-06,+148.750003E-03,-196.250003E-03,-9.375000E-03,-25.100000E-03
-260.000E-06,+148.750003E-03,-208.750003E-03,-203.125003E-03,-25.100000E-03
-255.000E-06,+142.500003E-03,-215.000003E-03,-209.375003E-03,-12.600000E-03
-250.000E-06,+142.500003E-03,-215.000003E-03,-215.625003E-03,-18.850000E-03
-245.000E-06,+136.250003E-03,-227.500003E-03,-212.500003E-03,-12.600000E-03
-240.000E-06,+130.000003E-03,-227.500003E-03,-218.750003E-03,-18.850000E-03
-235.000E-06,+136.250003E-03,-227.500003E-03,-71.875001E-03,-6.350000E-03
-230.000E-06,+136.250003E-03,-227.500003E-03,-9.375000E-03,-6.350000E-03
-225.000E-06,+130.000003E-03,-233.750003E-03,-6.250000E-03,-100.000E-06
-220.000E-06,+130.000003E-03,-233.750003E-03,-9.375000E-03,-100.000E-06
-215.000E-06,+117.500002E-03,-233.750003E-03,-6.250000E-03,+6.150000E-03
-210.000E-06,+111.250002E-03,-246.250004E-03,-234.375003E-03,+6.150000E-03
-205.000E-06,+117.500002E-03,-233.750003E-03,-237.500004E-03,+12.400000E-03
-200.000E-06,+105.000002E-03,-240.000003E-03,-240.625004E-03,+12.400000E-03
-195.000E-06,+105.000002E-03,-240.000003E-03,-240.625004E-03,+24.900001E-03
-190.000E-06,+98.750002E-03,-240.000003E-03,-243.750004E-03,+12.400000E-03
-185.000E-06,+98.750002E-03,-246.250004E-03,-78.125001E-03,+24.900001E-03
-180.000E-06,+92.500002E-03,-252.500004E-03,-12.500000E-03,+24.900001E-03
-175.000E-06,+80.000002E-03,-258.750004E-03,-9.375000E-03,+24.900001E-03
-170.000E-06,+80.000002E-03,-252.500004E-03,-6.250000E-03,+31.150001E-03
-165.000E-06,+80.000002E-03,-258.750004E-03,-6.250000E-03,+37.400001E-03
-160.000E-06,+73.750002E-03,-258.750004E-03,-253.125004E-03,+31.150001E-03
-155.000E-06,+73.750002E-03,-252.500004E-03,-253.125004E-03,+43.650001E-03
-150.000E-06,+61.250002E-03,-258.750004E-03,-256.250004E-03,+37.400001E-03
-145.000E-06,+61.250002E-03,-252.500004E-03,-253.125004E-03,+43.650001E-03
-140.000E-06,+48.750001E-03,-265.000004E-03,-256.250004E-03,+49.900001E-03
-135.000E-06,+55.000002E-03,-258.750004E-03,-68.750001E-03,+49.900001E-03
-130.000E-06,+36.250001E-03,-258.750004E-03,-12.500000E-03,+56.150001E-03
-125.000E-06,+36.250001E-03,-258.750004E-03,-15.625000E-03,+56.150001E-03
-120.000E-06,+30.000001E-03,-265.000004E-03,-9.375000E-03,+49.900001E-03
-115.000E-06,+23.750001E-03,-258.750004E-03,-12.500000E-03,+62.400001E-03
-110.000E-06,+23.750001E-03,-258.750004E-03,-253.125004E-03,+56.150001E-03
-105.000E-06,+11.250001E-03,-258.750004E-03,-253.125004E-03,+68.650001E-03
-100.000E-06,+11.250001E-03,-252.500004E-03,-253.125004E-03,+68.650001E-03
-95.000E-06,+5.000001E-03,-258.750004E-03,-250.000004E-03,+81.150001E-03
-90.000E-06,+5.000001E-03,-252.500004E-03,-253.125004E-03,+74.900001E-03
-85.000E-06,-7.499999E-03,-252.500004E-03,-68.750001E-03,+81.150001E-03
-80.000E-06,-1.249999E-03,-252.500004E-03,-15.625000E-03,+81.150001E-03
-75.000E-06,-13.749999E-03,-258.750004E-03,-9.375000E-03,+87.400001E-03
-70.000E-06,-20.000000E-03,-258.750004E-03,-12.500000E-03,+87.400001E-03
-65.000E-06,-26.250000E-03,-252.500004E-03,-6.250000E-03,+93.650002E-03
-60.000E-06,-26.250000E-03,-246.250004E-03,-246.875004E-03,+93.650002E-03
-55.000E-06,-38.750000E-03,-252.500004E-03,-237.500004E-03,+93.650002E-03
-50.000E-06,-38.750000E-03,-246.250004E-03,-240.625004E-03,+99.900002E-03
-45.000E-06,-51.250000E-03,-246.250004E-03,-234.375003E-03,+93.650002E-03
-40.000E-06,-63.750000E-03,-233.750003E-03,-237.500004E-03,+106.150002E-03
-35.000E-06,-57.500000E-03,-233.750003E-03,-65.625001E-03,+99.900002E-03
-30.000E-06,-63.750000E-03,-233.750003E-03,-15.625000E-03,+99.900002E-03
-25.000E-06,-70.000000E-03,-233.750003E-03,-9.375000E-03,+106.150002E-03
-20.000E-06,-70.000000E-03,-227.500003E-03,-15.625000E-03,+106.150002E-03
-15.000E-06,-70.000000E-03,-227.500003E-03,-12.500000E-03,+118.650002E-03
-10.000E-06,-63.750000E-03,-221.250003E-03,-212.500003E-03,+106.150002E-03
-5.000E-06,-51.250000E-03,-221.250003E-03,-212.500003E-03,+118.650002E-03
-0.0E+00,-51.250000E-03,-208.750003E-03,-212.500003E-03,+112.400002E-03
+5.000E-06,-45.000000E-03,-215.000003E-03,-203.125003E-03,+118.650002E-03
+10.000E-06,-38.750000E-03,-208.750003E-03,-203.125003E-03,+124.900002E-03
+15.000E-06,-38.750000E-03,-202.500003E-03,-59.375001E-03,+118.650002E-03
+20.000E-06,-20.000000E-03,-196.250003E-03,-9.375000E-03,+124.900002E-03
+25.000E-06,-20.000000E-03,-196.250003E-03,-9.375000E-03,+124.900002E-03
+30.000E-06,-13.749999E-03,-196.250003E-03,-9.375000E-03,+124.900002E-03
+35.000E-06,-7.499999E-03,-183.750003E-03,-6.250000E-03,+124.900002E-03
+40.000E-06,-7.499999E-03,-183.750003E-03,-181.250003E-03,+118.650002E-03
+45.000E-06,-1.249999E-03,-183.750003E-03,-175.000003E-03,+137.400002E-03
+50.000E-06,+11.250001E-03,-171.250002E-03,-171.875003E-03,+124.900002E-03
+55.000E-06,+11.250001E-03,-165.000002E-03,-168.750003E-03,+137.400002E-03
+60.000E-06,+11.250001E-03,-165.000002E-03,-159.375002E-03,+131.150002E-03
+65.000E-06,+23.750001E-03,-158.750002E-03,-46.875001E-03,+131.150002E-03
+70.000E-06,+30.000001E-03,-152.500002E-03,-6.250000E-03,+131.150002E-03
+75.000E-06,+36.250001E-03,-152.500002E-03,-9.375000E-03,+137.400002E-03
+80.000E-06,+42.500001E-03,-146.250002E-03,-9.375000E-03,+131.150002E-03
+85.000E-06,+48.750001E-03,-140.000002E-03,-6.250000E-03,+143.650002E-03
+90.000E-06,+48.750001E-03,-133.750002E-03,-134.375002E-03,+131.150002E-03
+95.000E-06,+55.000002E-03,-127.500002E-03,-128.125002E-03,+137.400002E-03
+100.000E-06,+61.250002E-03,-127.500002E-03,-121.875002E-03,+131.150002E-03
+105.000E-06,+67.500002E-03,-115.000002E-03,-118.750002E-03,+131.150002E-03
+110.000E-06,+67.500002E-03,-115.000002E-03,-112.500002E-03,+137.400002E-03
+115.000E-06,+73.750002E-03,-115.000002E-03,-37.500001E-03,+137.400002E-03
+120.000E-06,+80.000002E-03,-102.500001E-03,-9.375000E-03,+137.400002E-03
+125.000E-06,+86.250002E-03,-102.500001E-03,-3.125000E-03,+137.400002E-03
+130.000E-06,+80.000002E-03,-90.000001E-03,-6.250000E-03,+131.150002E-03
+135.000E-06,+92.500002E-03,-90.000001E-03,-6.250000E-03,+137.400002E-03
+140.000E-06,+92.500002E-03,-83.750001E-03,-84.375001E-03,+124.900002E-03
+145.000E-06,+98.750002E-03,-77.500001E-03,-75.000001E-03,+131.150002E-03
+150.000E-06,+105.000002E-03,-71.250001E-03,-71.875001E-03,+124.900002E-03
+155.000E-06,+105.000002E-03,-65.000001E-03,-65.625001E-03,+124.900002E-03
+160.000E-06,+117.500002E-03,-65.000001E-03,-62.500001E-03,+131.150002E-03
+165.000E-06,+117.500002E-03,-65.000001E-03,-28.125000E-03,+131.150002E-03
+170.000E-06,+111.250002E-03,-52.500001E-03,-3.125000E-03,+124.900002E-03
+175.000E-06,+117.500002E-03,-52.500001E-03,-6.250000E-03,+131.150002E-03
+180.000E-06,+130.000003E-03,-46.250001E-03,-6.250000E-03,+118.650002E-03
+185.000E-06,+123.750003E-03,-52.500001E-03,-6.250000E-03,+124.900002E-03
+190.000E-06,+130.000003E-03,-46.250001E-03,-43.750001E-03,+118.650002E-03
+195.000E-06,+136.250003E-03,-33.750000E-03,-40.625001E-03,+124.900002E-03
+200.000E-06,+136.250003E-03,-33.750000E-03,-40.625001E-03,+124.900002E-03
+205.000E-06,+136.250003E-03,-33.750000E-03,-37.500001E-03,+112.400002E-03
+210.000E-06,+142.500003E-03,-46.250001E-03,-37.500001E-03,+124.900002E-03
+215.000E-06,+148.750003E-03,-33.750000E-03,-21.875000E-03,+118.650002E-03
+220.000E-06,+155.000003E-03,-33.750000E-03,-6.250000E-03,+118.650002E-03
+225.000E-06,+155.000003E-03,-46.250001E-03,-6.250000E-03,+106.150002E-03
+230.000E-06,+155.000003E-03,-33.750000E-03,-6.250000E-03,+106.150002E-03
+235.000E-06,+155.000003E-03,-46.250001E-03,-6.250000E-03,+112.400002E-03
+240.000E-06,+161.250003E-03,-40.000001E-03,-46.875001E-03,+99.900002E-03
+245.000E-06,+161.250003E-03,-40.000001E-03,-43.750001E-03,+106.150002E-03
+250.000E-06,+167.500003E-03,-52.500001E-03,-46.875001E-03,+99.900002E-03
+255.000E-06,+161.250003E-03,-52.500001E-03,-56.250001E-03,+106.150002E-03
+260.000E-06,+167.500003E-03,-65.000001E-03,-59.375001E-03,+99.900002E-03
+265.000E-06,+167.500003E-03,-58.750001E-03,-25.000000E-03,+106.150002E-03
+270.000E-06,+167.500003E-03,-71.250001E-03,-3.125000E-03,+87.400001E-03
+275.000E-06,+161.250003E-03,-77.500001E-03,-3.125000E-03,+99.900002E-03
+280.000E-06,+173.750003E-03,-77.500001E-03,-3.125000E-03,+81.150001E-03
+285.000E-06,+173.750003E-03,-90.000001E-03,-6.250000E-03,+87.400001E-03
+290.000E-06,+167.500003E-03,-90.000001E-03,-90.625001E-03,+74.900001E-03
+295.000E-06,+167.500003E-03,-96.250001E-03,-93.750001E-03,+87.400001E-03
+300.000E-06,+167.500003E-03,-102.500001E-03,-103.125002E-03,+81.150001E-03
+305.000E-06,+173.750003E-03,-102.500001E-03,-106.250002E-03,+81.150001E-03
+310.000E-06,+173.750003E-03,-115.000002E-03,-112.500002E-03,+74.900001E-03
+315.000E-06,+173.750003E-03,-121.250002E-03,-34.375001E-03,+74.900001E-03
+320.000E-06,+167.500003E-03,-133.750002E-03,-3.125000E-03,+74.900001E-03
+325.000E-06,+173.750003E-03,-133.750002E-03,-3.125000E-03,+68.650001E-03
+330.000E-06,+173.750003E-03,-140.000002E-03,-6.250000E-03,+62.400001E-03
+335.000E-06,+167.500003E-03,-146.250002E-03,-6.250000E-03,+62.400001E-03
+340.000E-06,+167.500003E-03,-152.500002E-03,-150.000002E-03,+62.400001E-03
+345.000E-06,+173.750003E-03,-158.750002E-03,-153.125002E-03,+49.900001E-03
+350.000E-06,+161.250003E-03,-165.000002E-03,-159.375002E-03,+49.900001E-03
+355.000E-06,+173.750003E-03,-165.000002E-03,-165.625002E-03,+49.900001E-03
+360.000E-06,+155.000003E-03,-177.500003E-03,-168.750003E-03,+49.900001E-03
+365.000E-06,+161.250003E-03,-177.500003E-03,-37.500001E-03,+49.900001E-03
+370.000E-06,+161.250003E-03,-177.500003E-03,-6.250000E-03,+49.900001E-03
+375.000E-06,+155.000003E-03,-183.750003E-03,-9.375000E-03,+49.900001E-03
+380.000E-06,+161.250003E-03,-196.250003E-03,-6.250000E-03,+43.650001E-03
+385.000E-06,+155.000003E-03,-196.250003E-03,-9.375000E-03,+37.400001E-03
+390.000E-06,+155.000003E-03,-196.250003E-03,-193.750003E-03,+31.150001E-03
+395.000E-06,+148.750003E-03,-202.500003E-03,-196.875003E-03,+37.400001E-03
+400.000E-06,+148.750003E-03,-208.750003E-03,-200.000003E-03,+31.150001E-03
+405.000E-06,+148.750003E-03,-215.000003E-03,-206.250003E-03,+24.900001E-03
+410.000E-06,+148.750003E-03,-215.000003E-03,-209.375003E-03,+31.150001E-03
+415.000E-06,+136.250003E-03,-221.250003E-03,-43.750001E-03,+37.400001E-03
+420.000E-06,+136.250003E-03,-227.500003E-03,-12.500000E-03,+18.650000E-03
+425.000E-06,+136.250003E-03,-233.750003E-03,-6.250000E-03,+24.900001E-03
+430.000E-06,+130.000003E-03,-227.500003E-03,-6.250000E-03,+18.650000E-03
+435.000E-06,+130.000003E-03,-227.500003E-03,-6.250000E-03,+18.650000E-03
+440.000E-06,+130.000003E-03,-233.750003E-03,-225.000003E-03,+24.900001E-03
+445.000E-06,+123.750003E-03,-233.750003E-03,-231.250003E-03,+18.650000E-03
+450.000E-06,+117.500002E-03,-240.000003E-03,-231.250003E-03,+24.900001E-03
+455.000E-06,+111.250002E-03,-240.000003E-03,-231.250003E-03,+12.400000E-03
+460.000E-06,+105.000002E-03,-240.000003E-03,-237.500004E-03,+24.900001E-03
+465.000E-06,+98.750002E-03,-240.000003E-03,-46.875001E-03,+24.900001E-03
+470.000E-06,+105.000002E-03,-252.500004E-03,-15.625000E-03,+24.900001E-03
+475.000E-06,+98.750002E-03,-246.250004E-03,-9.375000E-03,+24.900001E-03
+480.000E-06,+98.750002E-03,-246.250004E-03,-12.500000E-03,+31.150001E-03
+485.000E-06,+92.500002E-03,-246.250004E-03,-9.375000E-03,+37.400001E-03
+490.000E-06,+80.000002E-03,-252.500004E-03,-246.875004E-03,+24.900001E-03
+495.000E-06,+80.000002E-03,-252.500004E-03,-250.000004E-03,+37.400001E-03
+500.000E-06,+80.000002E-03,-252.500004E-03,-253.125004E-03,+18.650000E-03
+505.000E-06,+73.750002E-03,-252.500004E-03,-253.125004E-03,+37.400001E-03
+510.000E-06,+67.500002E-03,-252.500004E-03,-250.000004E-03,+24.900001E-03
+515.000E-06,+67.500002E-03,-252.500004E-03,-46.875001E-03,+37.400001E-03
+520.000E-06,+61.250002E-03,-258.750004E-03,-9.375000E-03,+43.650001E-03
+525.000E-06,+55.000002E-03,-265.000004E-03,-9.375000E-03,+37.400001E-03
+530.000E-06,+48.750001E-03,-252.500004E-03,-9.375000E-03,+49.900001E-03
+535.000E-06,+42.500001E-03,-258.750004E-03,-9.375000E-03,+43.650001E-03
+540.000E-06,+36.250001E-03,-265.000004E-03,-256.250004E-03,+56.150001E-03
+545.000E-06,+36.250001E-03,-258.750004E-03,-253.125004E-03,+49.900001E-03
+550.000E-06,+23.750001E-03,-258.750004E-03,-256.250004E-03,+56.150001E-03
+555.000E-06,+23.750001E-03,-265.000004E-03,-256.250004E-03,+62.400001E-03
+560.000E-06,+17.500001E-03,-252.500004E-03,-256.250004E-03,+62.400001E-03
+565.000E-06,+11.250001E-03,-258.750004E-03,-46.875001E-03,+74.900001E-03
+570.000E-06,+11.250001E-03,-252.500004E-03,-12.500000E-03,+68.650001E-03
+575.000E-06,+5.000001E-03,-258.750004E-03,-15.625000E-03,+74.900001E-03
+580.000E-06,-7.499999E-03,-258.750004E-03,-15.625000E-03,+74.900001E-03
+585.000E-06,-13.749999E-03,-252.500004E-03,-12.500000E-03,+81.150001E-03
+590.000E-06,-20.000000E-03,-252.500004E-03,-250.000004E-03,+74.900001E-03
+595.000E-06,-20.000000E-03,-258.750004E-03,-246.875004E-03,+87.400001E-03
+600.000E-06,-26.250000E-03,-252.500004E-03,-246.875004E-03,+87.400001E-03
+605.000E-06,-32.500000E-03,-246.250004E-03,-243.750004E-03,+93.650002E-03
+610.000E-06,-32.500000E-03,-246.250004E-03,-237.500004E-03,+93.650002E-03
+615.000E-06,-45.000000E-03,-246.250004E-03,-43.750001E-03,+99.900002E-03
